business_id,name,address,latitude,longitude,stars,cat_1,cat_2,cat_3,drink,value,food,service,review_count,zip_code
RGfMW1B7855enWvaOPPNHA,La Giraldilla Hanley Inc,"8218 Hanley Rd, Tampa, FL 33634",28.023913238,-82.5625700562,3.0,Cuban,,,,,,,26,33634
9BX1tdW9i7Droi7tbI8Xqg,The Rockhill Filling Station,"1710 N Ridge Rd, Perkasie, PA 18944",40.398399,-75.270874,4.0,Breakfast & Brunch,American (New),American (Traditional),,,,,36,18944
l7NDxnGzb6z2_H08rtfS0w,La Hacienda Mexican Restaurant,"298 Pine Ave, Goleta, CA 93117",34.4350585466,-119.8264455423,4.0,Mexican,,,,,,,54,93117
OqutmtWhyRttbOfOCryU6Q,Little Caesars Pizza,"7090 Charlotte Pike, Nashville, TN 37209",36.1287964,-86.9065301,1.5,Pizza,,,,,,,18,37209
hJvw6uua0KFIfBF44Hf2Eg,Cafe Pomodoro,"5337-B Limestone Rd, Wilmington, DE 19808",39.7466921849,-75.6986194476,4.5,Italian,Sicilian,Pizza,,,,,36,19808
v5jxpGnKbx3vVxs28dgokQ,Saigon Vietnamese Restaurant,"3987 State Street, Santa Barbara, CA 93105",34.4395144,-119.7516314,3.0,Vietnamese,Vegetarian,,,,,,192,93105
CrP6JWXBmf_HyMnZJOnT7g,Smashburger,"698 N Delsea Dr, Glassboro, NJ 08028",39.71957736,-75.11360593,3.0,Burgers,American (Traditional),,,,,,100,8028
k2fvyjaTNYFQJw757Bgqbg,Padrinos Mexican Restaurant,"3143 S Grand Blvd, St. Louis, MO 63118",38.6015614,-90.2426073,5.0,Mexican,Cocktail Bars,Nightlife,,,,,18,63118
tTyFGm2z4zqMXEN_ZWLVfQ,China King,"210 W Mill St, Millstadt, IL 62260",38.462,-90.094114,4.5,Chinese,Seafood,,,,,,11,62260
S-uXuwLZjgWIv4M8tGtpIw,Main Street Grille,"200 S Emerson Ave, Greenwood, IN 46143",39.6133152438,-86.0835783644,4.0,Pizza,Pubs,Nightlife,,,,,223,46143
H_kpPq7hIwr8UTWU8Cw8TQ,Luciana's Mexican Restaurant,"1133 N State Rd 135, Greenwood, IN 46142",39.6327939,-86.1578868,4.0,Mexican,,,,,,,87,46142
SeSALQNK5hiI0CT2XTLbrw,Willie B's Kitchen & Lounge,"918 Buchanan St, Nashville, TN 37208",36.1807525,-86.8028713606,4.0,Nightlife,Lounges,Seafood,,,,,118,37208
JwY7Y-wLKkkbVvAECoAdiw,Don Julio's Cockteles,"5222-5298 Rt 674, Wimauma, FL 33598",27.7126746891,-82.3170697374,5.0,Mexican,,,,,,,16,33598
pEw7LP0CItZ5TPA9PkBzwA,Ukulele Brand's,"4805 Land O Lakes Blvd, Land O Lakes, FL 34639",28.2275065,-82.4581184,3.5,American (Traditional),,,,,,,224,34639
H4M9pNYb3w0Va9db3aqXfw,Amor A La Mexicana,"530 Athens St, Tarpon Springs, FL 34689",28.1547776,-82.7602510848,3.5,Mexican,Barbeque,Breakfast & Brunch,,,,,11,34689
1RQwJwViav_pzhT-zaDp6Q,Lemongrass Sushi & Thai,"7108 Hwy 70 S, Nashville, TN 37221",36.0759728,-86.9212864,3.5,Sushi Bars,Thai,,,,,,185,37221
1-c_rOmnse5rLcLL02fBLA,China King,"6816 22nd Ave N, Saint Petersburg, FL 33710",27.7910635,-82.7341452,2.5,Chinese,,,,,,,31,33710
7gmgEoLpKdC2nawiBOtGjA,Brunchies Breakfast Brunch & Lunch,"14366 N Dale Mabry Hwy, Tampa, FL 33618",28.0782161,-82.5081828,4.0,Breakfast & Brunch,Event Planning & Services,Cafes,18.6321160197258,21.80120170116430,14.747300446033500,13.882883995771400,316,33618
dZ0ys95zBvv_LD6nrwhtyA,McDonald's,"350 S Kirkwood Rd, Kirkwood, MO 63122",38.577109,-90.406024,1.5,Food,Coffee & Tea,Burgers,,,,,57,63122
1mOUNhNxcalli3d22AVqpA,Chopstick Express,"3946 4th St N, Saint Petersburg, FL 33703",27.8082326777,-82.638924,4.0,Japanese,Chinese,Soup,,,,,208,33703
Ec4cYLwYsRo_-xgji1hvpQ,Coyote Pause Cafe,"2740 S Kinney Rd, Tucson, AZ 85735",32.1900503,-111.1007637,3.5,Breakfast & Brunch,American (New),Comfort Food,,,,,111,85735
5IEkofnAwaleuGjfBVsrvw,Turp’s Kitchen,"2101 S 3rd St, Philadelphia, PA 19148",39.9218264,-75.150924,3.0,Soul Food,Chicken Wings,Sandwiches,,,,,8,19148
z0X4m5ScbexVgdcJiky5hw,Jin Cheng Chinese Restaurant,"1155 Rte 73, Mount Laurel, NJ 08054",39.9253282541,-74.9494385172,4.0,Chinese,,,,,,,23,8054
PUDTWmMzevJdvsueEmnYqw,Hochaya,"7060 Hollister Ave, Ste 101, Goleta, CA 93117",34.43119138,-119.8740625,4.5,Food,Bubble Tea,,,,,,35,93117
MIjq-rtKsU5Fp7_gNZLYGQ,Sontuosa BYOB,"26 N Bryn Mawr Ave, Bryn Mawr, PA 19010",40.0220223,-75.3171905,4.0,Italian,French,American (New),,,,,78,19010
slO-qEE0z8-BLRTvMYW6HA,The Mediterranean Chickpea,"3217 S Macdill Ave, Ste C, Tampa, FL 33629",27.9169053561,-82.4938904914,5.0,Vegetarian,Mediterranean,Vegan,,,,,188,33629
Di55cLPgsiSZGCyYLo7MCw,Viva Burrito,"1372 W St Mary's Rd, Tucson, AZ 85745",32.2294603,-110.9944004,2.0,Mexican,,,,,,,39,85745
kb9n1HbZR0vP3CWd6aKiTw,Marathon Grille,"33675 US Hwy 19 N, Palm Harbor, FL 34684",28.0785519291,-82.7371747329,3.5,Greek,American (New),,,,,,52,34684
KS7dLySzzZNC8q1Y_WIo8A,Shogun Japanese Steakhouse,"314 Fountains Pkwy, Fairview Heights, IL 62208",38.603376,-89.983163,3.0,Sushi Bars,Steakhouses,Teppanyaki,,,,,200,62208
HxU-aiv_9aqwiqYdXeEj1g,12 South Bistro,"2213 Elliston Pl, Nashville, TN 37203",36.1513719,-86.8040443,2.5,Bistros,Italian,,,,,,30,37203
0NFp3YYTh_UAnJiGcreIig,House Of Wong,"7515 Forsyth Blvd, Clayton, MO 63105",38.6511263506,-90.3369196695,3.5,Chinese,Salad,Soup,,,,,72,63105
K4s8GGTXYpPCQIVkY3zgPQ,Off the Grid Pizza,", Boise, ID 83706",43.5921208,-116.1933302,5.0,Event Planning & Services,Food,Pizza,,,,,13,83706
_uN0OudeJ3Zl_tf6nxg5ww,Siam Cuisine,"265 White Bridge Pike, Nashville, TN 37209",36.1433076,-86.8583026,4.0,Thai,,,,,,,153,37209
RA90yF4DWcRIcDj8S5qkZg,McDonald's,"7000 Emerald Drive, Sherwood Park, AB T8H 0L1",53.5674431785,-113.2816556539,2.0,Coffee & Tea,Food,Burgers,,,,,6,T8H
tt_n0ZJ-rd-yftr_5RQLhg,Best Deli II,"2616 E Lehigh Ave, Philadelphia, PA 19125",39.9787426,-75.1153371,4.5,Delis,,,,,,,11,19125
Ktg3ahIxk0JIkJwXAqu2ew,Hikari Sushi,"1040 N American St, Ste 701, Philadelphia, PA 19123",39.9674016,-75.1411529,5.0,Sushi Bars,Japanese,,,,,,155,19123
f0sW8hhway_FOazd29CshQ,Coal Town Public House,"187 Front St, Ste 103B, Franklin, TN 37064",35.9291829792,-86.9205338198,4.0,Cocktail Bars,Nightlife,Bars,,,,,12,37064
QOn9vTJX7-GH7FW_kZ_oLg,Galaxy Pizza,"1239 Cottman Ave, Philadelphia, PA 19111",40.058619097,-75.0787411445,4.0,Pizza,Food,,,,,,12,19111
fBwwK7ihC2PO7nDP29_3Gg,China Buffet,"158 N Belvedere Dr, Gallatin, TN 37066",36.3755836,-86.4788894,2.5,Chinese,,,,,,,27,37066
hid9ixP7Rtoj2pR4EBrcGg,Irie Jamaican Restaurant,"2629 W Girard Ave, Philadelphia, PA 19130",39.974236,-75.179942,4.5,Caribbean,Comfort Food,Soul Food,,,,,51,19130
suiIiN7hJwflQ1E9XmVSTw,No1 Chinese Restaurant,"5000 Hughes Crossing, Ste 100, Franklin, TN 37064",35.8629643,-86.8437984,3.0,Szechuan,Cantonese,Chinese,,,,,32,37064
Y5D23yBTmZlxgAHIwLyuJw,Pizza Hut,"10011-178 Street, Edmonton, AB T5T 3H4",53.5388887,-113.626865189,2.0,Chicken Wings,Pizza,Food,,,,,9,T5T
yYMY4TUCGys5fFju6zODbg,Wendy's,"8905 Page Ave, St.Louis, MO 63114",38.6869743344,-90.3563781261,2.0,Fast Food,Burgers,,,,,,19,63114
kG7OXW5XNBXOGu2IWFjQEA,Hot Wok,"1414 Seven Springs Blvd, New Port Richey, FL 34655",28.188556,-82.698957,3.5,Chinese,,,,,,,12,34655
yGxg3HxSgHX6d72IrtOczg,East Ridge Pizzeria Restaurant,"621 Beverly Rancocas Rd, Willingboro, NJ 08046",40.0118567874,-74.8726772655,4.0,Sandwiches,Chicken Wings,Pizza,,,,,19,8046
S0aaRuZC5CVT9s-ycC-GRA,Classic Cakes,"1752 E 116th St, Carmel, IN 46032",39.957688,-86.124982,4.0,Cupcakes,Bakeries,Food,,,,,69,46032
Y8djj3w2NPUkR5PoXwM4cA,Boston Commons,"1008 Woodland St, Ste A, Nashville, TN 37206",36.17697293,-86.7508104023,4.5,Seafood,Sports Bars,Bars,,,,,18,37206
XJE53HYQbXlT5vhyVDBoxw,Saint John,"1117 Decatur St, New Orleans, LA 70116",29.9602859,-90.0598063,4.0,Cajun/Creole,,,,,,,41,70116
RYvy3dk3VosOzj6-jf4erA,Pellerito's Pizza,"2820 Shelly Rd, Harleysville, PA 19438",40.2986224656,-75.4132746533,4.0,Pizza,Italian,Sandwiches,,,,,21,19438
OYCMbxOnPRTfyDKIhnIV2A,Smashburger,"550 E Lancaster Ave, Wayne, PA 19087",40.0409470747,-75.3702017356,3.0,Burgers,American (Traditional),,,,,,171,19087
QD3GGDHTnK5JWMEFLag7Sg,Flap Jacks Pancake House,"5035 W 71st St, Ste H, Indianapolis, IN 46268",39.8808140776,-86.2472291663,3.0,Breakfast & Brunch,,,,,,,46,46268
vqq18oM8_gsfl24ndr2LLQ,Tokyo Express,"156 Street & 87 Avenue, Suite 264, Edmonton, AB T5R 5W9",53.520751,-113.593005,2.5,Japanese,,,,,,,11,T5R
nrWbssf3Tcub2MuL-8WMbQ,Blue Coast Burrito,"4091 Mallory Ln, Ste 100, Franklin, TN 37067",35.9324754577,-86.8247527,3.0,Mexican,,,,,,,75,37067
CR_hm3-T9HEGGWTElXErRw,McDonald's,"1601 S Columbus Blvd, Philadelphia, PA 19148",39.924036,-75.142563,1.5,Fast Food,Food,Burgers,,,,,19,19148
VWv4CJ1zxPA_o7VBXGYIcg,Sierra Gold,"680 S Meadows Pkwy, Reno, NV 89521",39.4380665,-119.7594764,3.0,Pubs,Nightlife,American (New),,,,,257,89521
TZpGfN1prJBu7ldErjL50A,Red Robin Gourmet Burgers and Brews,"267 N Milwaukee St, Boise, ID 83704",43.607424,-116.283725,2.5,American (Traditional),Burgers,,,,,,107,83704
qXgGJZdNlrBGtzKdewYmpA,Burger King,"841 Nashville Pike, Gallatin, TN 37066",36.379222,-86.4655211,2.5,Burgers,Fast Food,Hot Dogs,,,,,13,37066
tfcJMX1JKnew9YNrjLXCFg,KFC,"1648 S Missouri Ave, Clearwater, FL 33756",27.936685953,-82.7879594432,3.5,Chicken Wings,Fast Food,Chicken Shop,,,,,9,33756
jRpK8oG_8QKaPGaaKiCyng,Pi Pizzeria,"610 Washington Ave, Saint Louis, MO 63101",38.6301351,-90.1897982,4.0,Pizza,,,6.53474235534668,6.879694998264310,12.9914071559906,15.00772190093990,522,63101
QQ02pqXWE08rOkxfKk67xQ,Casa Mexicana,"7730 Palm River Rd, Tampa, FL 33619",27.9418995,-82.3703762,3.0,Mexican,,,,,,,28,33619
DnVXlRaHR1zsxb9eR8OqnQ,China Wok,"1150 Delsea Dr, Westville, NJ 08093",39.8473292,-75.1258507,3.5,Chinese,Seafood,Soup,,,,,11,8093
7xx3FDTNhgY0b_doGg7BZA,Wendy's,"34092 Us Hwy 19 N, Palm Harbor, FL 34684",28.081186,-82.739789,2.5,Fast Food,Burgers,,,,,,13,34684
SxN12oF4s2DXL5W2zfqWEg,Caffe Luciano's,"3588 N Prospect Way, Garden City, ID 83714",43.6267807764,-116.2354877777,4.0,Nightlife,Breakfast & Brunch,Wine Bars,,,,,125,83714
yB2OawAQ_U8qwv7gu1huMg,Five Guys,"1527 Chestnut St, Philadelphia, PA 19102",39.9512973,-75.1665774,3.5,Sandwiches,Fast Food,American (New),,,,,208,19102
tNPX0ck7Hj6RchtICfF-Kg,Lucky Palace Chinese Restaurant,"8630 W Overland Rd, Boise, ID 83709",43.5908727,-116.2901825,3.5,Chinese,,,,,,,64,83709
jzJFNXrHorEnv0FqtB0fTQ,Subway,"6405 S Virginia St, Ste 7, Reno, NV 89511",39.4671369224,-119.7848760294,2.5,Event Planning & Services,Caterers,Sandwiches,,,,,17,89511
YFmI-4ohcMPB-vW4qc9Wjg,Sushi Zona,"5655 E River Rd, Ste 151, Tucson, AZ 85750",32.2739124,-110.8730254,4.0,Japanese,Japanese Curry,Sushi Bars,,,,,122,85750
rlQ23V3h9tQ-ARz4KQisSQ,El Rodeo 20,"7421 Heathrow Way, Ste E, Indianapolis, IN 46241",39.6795734709,-86.2909438943,3.5,Mexican,,,,,,,41,46241
ijrWM-bKfFfqbnkvT1MYMQ,El Rincon Latino,"5537 Sheldon Rd, Tampa, FL 33615",27.9988233408,-82.5826661903,4.0,Latin American,,,,,,,39,33615
95NWdx75Gwy4r_IGGuCnmQ,Juice N Things,"4991 Carpinteria Ave, Carpinteria, CA 93013",34.3989199,-119.518683,4.0,Coffee & Tea,Gluten-Free,Juice Bars & Smoothies,,,,,25,93013
y_W-gFtXL9PWunhBibuvjA,OEB Breakfast ,"56 - 10240 124 St, Edmonton, AB T5N 3W6",53.544448948,-113.5361577874,4.0,Breakfast & Brunch,,,,,,,58,T5N
srkfgCUltsNdnlFSEul8Eg,Domino's Pizza,"120 E Vandalia St, Edwardsville, IL 62025",38.8113435,-89.9546206,2.5,Pizza,Sandwiches,Chicken Wings,,,,,10,62025
h8orJ40GJZU2uxJTxLLp7g,Thai Chilli Pepper,"875 E Bloomingdale Ave, Brandon, FL 33511",27.8916011,-82.2725105,4.5,Desserts,Food,Noodles,,,,,225,33511
gU4X8NJCtpX67xcnnYr_9g,Tony's Pizza & Pasta,"1009 Germantown Pike, Plymouth Meeting, PA 19462",40.1286229,-75.3000023,3.5,Pizza,Food,Food Delivery Services,,,,,30,19462
PXCNGIxi_kQ5_V77j3FrNQ,Salume Beddu,"7118 Oakland Ave, Saint Louis, MO 63117",38.6329545,-90.308941,4.5,Delis,Food,Meat Shops,,,,,72,63117
LXJP_aGg-zYbJIsEkA5vBw,Culver's,"8106 W Hillsborough Ave, Tampa, FL 33615",27.9962291718,-82.5722885132,4.0,Ice Cream & Frozen Yogurt,Food,Fast Food,,,,,92,33615
5LfCqtP9rUEN9lzMZ1Q6WQ,Athena Cafe,"1021 Veterans Memorial Blvd, Ste B, Metairie, LA 70005",30.0021896,-90.1337953,4.5,Cafes,Vegetarian,Mediterranean,,,,,33,70005
5mJKPbzXp6PyFcIpHN4RlQ,Rodney Grille,"920 N King St, Wilmington, DE 19801",39.7447601,-75.5465025,3.0,Food,American (Traditional),Event Planning & Services,,,,,10,19801
n1ILbrSXiERCMR6w2cBPJA,O’A Sushi,"3326 S McCarran Blvd, Reno, NV 89502",39.483857,-119.7469072,4.5,Sushi Bars,,,,,,,32,89502
DfubrzYlZxL-Ibjq-KMYCg,Bellisimo's Pizza,"2103 Branch Pike, Cinnaminson, NJ 08077",39.987198,-75.007703,4.5,Italian,Pizza,,,,,,13,8077
ehHQQflMgSUX5T3PFyjBWQ,Tortas & Pizza El Sabor De Mi Tierra,"2413 S 7th St, Philadelphia, PA 19148",39.9188059,-75.1588809,4.0,Sandwiches,Pizza,Tacos,,,,,36,19148
ZoL0N1a9xbR5a3ego_bNtA,Yum Yum Hot Pot AYCE,"11301 N 56th St, Temple Terrace, FL 33617",28.0515588,-82.3919145,4.5,Chinese,Hot Pot,Buffets,,,,,94,33617
iz-zkIOSaCsbOPMXB4rVPA,Subway,"49 W Maryland St, Room Vc11, Indianapolis, IN 46204",39.7668698,-86.1592368,3.5,Sandwiches,Fast Food,,,,,,6,46204
fsN_2_fPp3b6W9RFpHAKjg,La Baguette Bakery,"1797 E Prince Rd, Tucson, AZ 85719",32.273409,-110.945384,3.5,Specialty Food,Bakeries,Cupcakes,,,,,50,85719
pj9TD-jcYRpAC9A3czeiqg,Burger King,"7850 S Crescent Blvd, Pennsauken, NJ 08109",39.9301477399,-75.0827916129,2.5,Fast Food,Burgers,,,,,,9,8109
V4sRdCecoNS4Uw5LARxVUw,Donut Time,"3195 S Mount Juliet, Mount Juliet, TN 37122",36.1262006,-86.5187032,5.0,Donuts,Breakfast & Brunch,Cafes,,,,,10,37122
6h7C53qLfwM7v3zKRqG0yA,Iztaccihuatl,"1122 S 8th St, Philadelphia, PA 19147",39.9352068,-75.1572477,4.0,Desserts,Specialty Food,Food,,,,,132,19147
NbMr4k4jbP2NjxeGfk-PsQ,Papa John's Pizza,"713 West Girard Avenue, Philadelphia, PA 19123",39.9706939,-75.1486323,2.0,Pizza,,,,,,,18,19123
2vPU40ZWpAfL2e5iAfJmaA,G & P Pizza,"2803 N Market St, Wilmington, DE 19802",39.7554962,-75.5340274,4.5,Pizza,Sandwiches,,,,,,7,19802
zHXYNXlSO3vMrWlISzmwlQ,McDonald's,"801 Vantage Way Ct, Nashville, TN 37228",36.1905941433,-86.7993441224,1.0,Burgers,Fast Food,Food,,,,,54,37228
bZ0vrAVW6OHni-HtzBQorw,Little Caesars Pizza,"4022 N Oracle, Tucson, AZ 85705",32.2797376363,-110.977744,2.5,Pizza,Fast Food,,,,,,17,85705
y7WPOc2_vCoBkwK3xPJ8XA,Unit Su Vege,"2000 Hamilton St, Ste 106, Philadelphia, PA 19130",39.9621826,-75.1721897,4.5,Chinese,Vegetarian,,,,,,129,19130
Ivwwz5uKDTQ8mnSr73RXig,Brothers',"7240 Nolensville Rd, Nolensville, TN 37135",35.9606574488,-86.6722654179,4.0,American (Traditional),Burgers,,,,,,51,37135
EgV5P2n0pgQmkPM9lq41Ag,Wendy's,"310 Whitehorse Pike N, Lawnside, NJ 08045",39.8693033386,-75.0425876276,2.5,Fast Food,Hot Dogs,Burgers,,,,,9,8045
1moMCBKMuiSVjmNe1sZbig,Sushi Land,"861 W Lancaster Ave, Bryn Mawr, PA 19010",40.0225949,-75.3202167,3.5,Sushi Bars,Japanese,,,,,,185,19010
j7g3f-qTmg4zwWuqEiDqzg,San Francisco Sourdough Eatery,"2044 S Eagle Rd, Meridian, ID 83642",43.5861416,-116.3544389,4.5,Salad,Sandwiches,Delis,,,,,74,83642
BzvTRpQ51IZ6N1_o7EjFlA,Burger King,"9175 S Rita Rd, Tucson, AZ 85747",32.0849642,-110.8036119,1.5,Fast Food,Burgers,,,,,,24,85747
tyfAxYsomnzygfyeZxbL_Q,Mosquito Supper Club,"3824 Dryades St, New Orleans, LA 70115",29.929728,-90.09694,4.0,Southern,,,,,,,30,70115
smkZq4G1AOm4V6p3id5sww,The Hungry Greek,"12950 Race Track Rd, Tampa, FL 33626",28.0694857,-82.6338282,4.5,Greek,,,,,,,142,33626
kqRnm-AL4uoXNg4V15n10g,B-Unos,"350 High St, Burlington, NJ 08016",40.078056,-74.85848,4.0,Chicken Wings,Breakfast & Brunch,Cheesesteaks,,,,,121,8016
_Wwe33K98XMNbQN6z4s96A,Non Solo Pasta,"900 West Trenton Ave, Morrisville, PA 19067",40.2023113,-74.809359,4.0,Italian,Pizza,,,,,,103,19067
C5xuoT2SwR8tXRH5O8HLXw,Fiesta Latina,"1924 Airline Dr, Kenner, LA 70062",29.9803512,-90.2460351,3.5,Mexican,Latin American,,,,,,77,70062
4mJSWszKvjE1By8CNJKSfw,No 1 China,"2 N 5 Points Rd, West Chester, PA 19380",39.96881,-75.5763841,2.5,Chinese,,,,,,,18,19380
0ll5CZSx6qVVV2TJPcW6mA,Freshii,"1 S Broad St, Fl 2, Walgreens, Philadelphia, PA 19107",39.9511843,-75.1635217,4.0,Soup,Juice Bars & Smoothies,Salad,,,,,9,19107
e27K54zXSllxOQwlmWOc0A,Marco's Pizza,"6914 Hanley Rd, Tampa, FL 33634",28.01352,-82.563007416,4.0,Pizza,,,,,,,20,33634
SmeQYod1yQF4BamES424qQ,Mona's Pizza & Donair,"10706 134 Avenue NW, Edmonton, AB T5E 1J8",53.5952568,-113.5055236,3.0,Pizza,,,,,,,5,T5E
4t1VMmixGuvj6jKhWGLVWg,McDonald's,"16940 127th Street NW, Edmonton, AB T6V 1B1",53.6319193,-113.5422961,2.5,Fast Food,Burgers,Food,,,,,7,T6V
eFZK8UiXYfMe8jZFh9W9zQ,Greek City Cafe,"2518 Sr 580, Ste C, Clearwater, FL 33761",28.0198862,-82.7329062,4.0,Greek,,,,,,,141,33761
q1Ro7E4wh0SNr8trmuoykQ,Papa John's Pizza,"885 Sparks Blvd, Ste 100, Sparks, NV 89434",39.5433576,-119.7157724,3.5,Pizza,,,,,,,26,89434
gehpdMAI1yDrtg4uTUba7A,Honest Indian Restaurant,"55 E Thompson Ln, Ste 105, Nashville, TN 37211",36.1101944399,-86.7243944022,4.5,Indian,Vegetarian,,,,,,30,37211
wqR2a0C9j-V823lGL5eeGg,Burger King,"2019 W Lumsden Rd, Brandon, FL 33511",27.9226382013,-82.3172302,2.5,Fast Food,Burgers,,,,,,16,33511
gZRm5kecOIqpWDv6d4nNag,Zaxby's Chicken Fingers & Buffalo Wings,"2241 Murfreesboro Pike, Nashville, TN 37217",36.088062,-86.6499713,2.0,Fast Food,Chicken Wings,Salad,,,,,19,37217
Ym3fWDoXzrmRn5DUmJ1zqQ,Chick-fil-A,"4951 Lapalco Blvd, Marrero, LA 70072",29.8745697,-90.0966187,3.5,Fast Food,Chicken Shop,,,,,,5,70072
cOSAFwj3NiEYFQpgheCygg,Duck Donuts,"220 Plaza Dr, Collegeville, PA 19426",40.16528795,-75.48146047,4.5,Food,Donuts,Coffee & Tea,,,,,32,19426
AdJh_RNF4DpeVWcdy9FDiA,Station Pizza ll,"101 E Moreland Rd, Willow Grove, PA 19090",40.1394916,-75.1131703,2.5,Pizza,,,,,,,35,19090
fcd5eppoT90cvrb6O3EG_A,Messina's Seafood & Po-Boys,"1 Poydras St, New Orleans, LA 70130",29.949427,-90.0627999,3.0,Seafood,Food,Sandwiches,,,,,15,70130
nC3Y4xV2xoqOA_fTP0IaLA,Ellington's Restaurant,"3912 Vincennes Rd, Indianapolis, IN 46268",39.9157335,-86.2277597,2.5,American (Traditional),,,,,,,5,46268
uWJiesUyImGEPYYxkZ3Tmw,Rex Pizza & Beer,"1526 Race St, Philadelphia, PA 19102",39.9564707,-75.1654783,3.0,Sandwiches,Chicken Wings,Cheesesteaks,,,,,109,19102
9w6o_eyKCSNKgMtAuv6KWg,One Shot Coffee,"217 W George St, Philadelphia, PA 19123",39.9677290083,-75.1406717064,4.0,Patisserie/Cake Shop,Cafes,Breakfast & Brunch,6.072230577468870,6.489021599292760,12.009522914886500,10.921833872795100,498,19123
QOMnxrPAMZqKZ7liT21CdQ,Capriotti's Sandwich Shop,"607 E Market St, West Chester, PA 19380",39.96398,-75.59543,3.5,Sandwiches,Vegetarian,,,,,,54,19380
iSRBwYAPsEACZULz72eyWw,Las Palmas Mexican Restaurant,"6688 Nolensville Rd, Ste 105, Brentwood, TN 37027",36.000467,-86.692314,3.0,Mexican,Soup,Vegetarian,,,,,58,37027
yHsG1SuEtB_pTZ9TjvOxrg,Boutros Greek & Middle Eastern Food,"224 S Broad St, Philadelphia, PA 19102",39.9494902133,-75.1642727852,3.0,Middle Eastern,,,,,,,20,19102
Yk3f9P3VrW1rBMNtS1iinw,The Real Pie Man,"1701 Franklin Ave, Gretna, LA 70053",29.9216856,-90.0497561,4.0,Seafood,,,,,,,23,70053
m1fxjwh0aMbeL_A7XiOcAg,Tommy's Pizza,"465 E Girard Ave, Philadelphia, PA 19125",39.9710336,-75.1287016,3.0,Pizza,American (New),,,,,,21,19125
btYaUVUwPnyYIu097l-RSg,El Pollo Tapatio,"4112 N High School Rd, Ste A, Indianapolis, IN 46254",39.8291515,-86.2712075,4.0,Mexican,,,,,,,23,46254
KvTCkzu1vyFiqKAPpIpgcw,Jersey Mike's Subs,"908 Rt 73 N, Marlton, NJ 08053",39.906929,-74.9370099829,4.0,Delis,Fast Food,Sandwiches,,,,,45,8053
hKOH2jIvHB9Xy4S4Gb7-rA,Papa Mike's Homemade Jerky,"150 S Camino Seco, Ste 114, Tucson, AZ 85716",32.2178160812,-110.8073304899,5.0,Specialty Food,Street Vendors,Food,,,,,6,85716
OLa-9kI4kWN37vh74lbYwg,Sperry's Restaurant,"5109 Harding Pike, Nashville, TN 37205",36.104856,-86.868578,4.0,Seafood,Steakhouses,American (Traditional),,,,,173,37205
w25PPU-Jadddy0Lwy6QOnQ,Sal's Pizza Box II,"715 S Hanover St, Pottstown, PA 19465",40.2331764,-75.6544025,3.0,Pizza,,,,,,,10,19465
OuLT0Em6xoWe08SQSdrbKw,The Floridian,"230 107th Ave, Treasure Island, FL 33706",27.7703645,-82.7668007,4.0,Cuban,Sandwiches,,,,,,256,33706
-mc0GB26tKLQhxKpuR3xUw,Cafe Couleur,"323 Arch St, Philadelphia, PA 19106",39.9524023,-75.1461989,5.0,Food,Coffee & Tea,Juice Bars & Smoothies,,,,,9,19106
xhAzk9qYpHR-nu_0sZIcWg,The Halal Guys,"1016 Race St, Philadelphia, PA 19107",39.955365,-75.156627,3.5,Halal,Middle Eastern,,,,,,198,19107
QkGOPZD9NoPDiWCQ9ORdSA,Wingbasket,"1775 Gallatin Pike N, Madison, TN 37115",36.295603,-86.702109,3.0,Chicken Wings,Food,Sandwiches,,,,,46,37115
Qd5FpQhQCQ-OFWATqfcxGw,Golden Corral Buffet & Grill,"6865 N Thornydale Rd, Tucson, AZ 85741",32.331401,-111.046929,3.0,American (Traditional),Buffets,Breakfast & Brunch,,,,,71,85741
_7g89aWLTv3kS5xsNcX8Gw,China One,"4316 6th St S, Saint Petersburg, FL 33705",27.7293412,-82.6390185,3.5,Chinese,,,,,,,9,33705
laqCluTmC5pDvbEkUkbWHg,Cactus Grill,"7200 Easton Rd, Pipersville, PA 18947",40.431349,-75.141723,3.5,Barbeque,,,,,,,58,18947
GGLtLL7ShmjOjVZSeZfjVA,Breadsmith,"10031 Manchester Rd, Saint Louis, MO 63122",38.6035444,-90.3863498,4.5,Bakeries,Food,,,,,,22,63122
C-_qY1Ptl7dHLJIKTwFY5w,Home Plate,"234 Douglas Ave, Dunedin, FL 34698",28.0025422988,-82.7882473805,4.0,American (Traditional),,,,,,,117,34698
R_8S3Iuhpzoi3nM-xq3kcw,The Daily Grind,"2912 De La Vina St, Santa Barbara, CA 93105",34.4378527777,-119.7271360056,3.5,Sandwiches,Breakfast & Brunch,Coffee & Tea,,,,,101,93105
yiN9dBRcABtQ3FuqodAZbQ,Mad Dogs & Englishmen,"4115 S Macdill Ave, Tampa, FL 33611",27.9046781,-82.4941124,4.0,British,American (New),,,,,,218,33611
pSdCjt0waaO5ftFxtuyEDg,Le Bayou,"503 Bourbon St, New Orleans, LA 70130",29.9572555,-90.0670177,3.5,Cajun/Creole,Seafood,,,,,,150,70130
Y1pykNVnghzVSW775FjP1w,1000 Degrees Pizza Salad Wings,"4526 New Linden Hill Rd, Wilmington, DE 19808",39.738605,-75.689325,2.5,Chicken Wings,Pizza,,,,,,25,19808
